,Songs,Listeners,Playcount,Duration,Tags
140,Another Part of Me,133598,652596,235000,"[u'pop', u'michael jackson', u'80s', u'king of pop', u'dance', u'soul', u'funk', u'rock', u'Awesome', u'dance pop', u'r&b', u'rnb', u'american', u'80s Pop', u'catchy', u'funky', u'male vocalists', u'1987', u'RB', u'motown', u'dance-pop', u'fun', u""80's"", u'1988', u'attitude', u'Pop Music', u'vugube62', u'Disco', u'favorite songs', u'sexy', u'singer-songwriter', u'urban', u'melodic', u'keyboard', u'cool', u'male vocalist', u'new jack swing', u'great lyrics', u'top 40', u'nostalgia', u'7 of 10 stars', u'sexy time', u'jacksons', u'All time classics', u'great beat', u'favouritepop', u'its got a good beat and you can dance to it', u'pop music tag', u'Simply MJ', u'another part of me']"
141,Smooth Criminal,601186,3826528,256000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'funk', u'Smooth Criminal', u'male vocalists', u'soul', u'rock', u'rnb', u'american', u'dance pop', u'Disco', u'legend', u'classic', u'Awesome', u'Favourites', u'mj', u'favorites', u'dance-pop', u'1987', u'singer-songwriter', u'Jackson', u'moonwalker', u'1988', u'Michael', u'pop rock', u'90s', u'r&b', u'cool', u'male vocalist', u'Soundtrack', u'funky', u'oldies', u'amazing', u'old school', u'top 40', u'criminal', u'motown', u'party', u'smooth', u'jacksons', u'r and b', u'nostalgia', u'my Favorite 80s songs', u'catchy', u'epic', u'RB', u'eighties']"
142,Leave Me Alone,189005,913103,280000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'soul', u'funk', u'dance pop', u'american', u'male vocalists', u'rock', u'1987', u'mj', u'r&b', u'underrated', u'Disco', u'classic', u'singer-songwriter', u'favorites', u'1989', u'Leave Me Alone', u'motown', u'dance-pop', u'funky', u'rhythm and blues', u'80s Pop', u'moonwalker', u'Michael-Jackson-the-king-of-pop', u'The Best of 80s', u'vugube62', u'pop rock', u'RB', u'rnb', u'cool', u'harmony', u""90's"", u'gossip', u'best', u'brilliant', u'7 of 10 stars', u'bad', u'Jackson', u'Number One', u'Michael', u'My Favorites', u'the best', u'My Favourites', u'man power', u'All time classics', u'Catchy Tune']"
143,The Way You Make Me Feel,532675,2653861,299000,"[u'pop', u'michael jackson', u'80s', u'dance', u'soul', u'funk', u'king of pop', u'male vocalists', u'rock', u'american', u'the way you make me feel', u'Love', u'dance pop', u'Disco', u'favorites', u'1987', u'rnb', u""80's"", u'fun', u'r&b', u'party', u'male vocalist', u'mj', u'catchy', u'legend', u'happy', u'USA', u'upbeat', u'Jackson', u'Michael', u'jacksons', u'classic', u'pop rock', u'90s', u'oldies', u'bad', u'fucking genius', u'The King of Pop', u'Soundtrack', u'sexy', u'singer-songwriter', u'RB', u'eighties', u'top 40', u'nostalgia', u'80s Pop', u'Michael Jackson - The Way You Make Me Feel', u'memories', u'dance-pop', u'synth pop']"
144,Another Part of Me,133598,652596,235000,"[u'pop', u'michael jackson', u'80s', u'king of pop', u'dance', u'soul', u'funk', u'rock', u'Awesome', u'dance pop', u'r&b', u'rnb', u'american', u'80s Pop', u'catchy', u'funky', u'male vocalists', u'1987', u'RB', u'motown', u'dance-pop', u'fun', u""80's"", u'1988', u'attitude', u'Pop Music', u'vugube62', u'Disco', u'favorite songs', u'sexy', u'singer-songwriter', u'urban', u'melodic', u'keyboard', u'cool', u'male vocalist', u'new jack swing', u'great lyrics', u'top 40', u'nostalgia', u'7 of 10 stars', u'sexy time', u'jacksons', u'All time classics', u'great beat', u'favouritepop', u'its got a good beat and you can dance to it', u'pop music tag', u'Simply MJ', u'another part of me']"
145,The Way You Make Me Feel,532675,2653861,299000,"[u'pop', u'michael jackson', u'80s', u'dance', u'soul', u'funk', u'king of pop', u'male vocalists', u'rock', u'american', u'the way you make me feel', u'Love', u'dance pop', u'Disco', u'favorites', u'1987', u'rnb', u""80's"", u'fun', u'r&b', u'party', u'male vocalist', u'mj', u'catchy', u'legend', u'happy', u'USA', u'upbeat', u'Jackson', u'Michael', u'jacksons', u'classic', u'pop rock', u'90s', u'oldies', u'bad', u'fucking genius', u'The King of Pop', u'Soundtrack', u'sexy', u'singer-songwriter', u'RB', u'eighties', u'top 40', u'nostalgia', u'80s Pop', u'Michael Jackson - The Way You Make Me Feel', u'memories', u'dance-pop', u'synth pop']"
146,Smooth Criminal,601186,3826528,256000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'funk', u'Smooth Criminal', u'male vocalists', u'soul', u'rock', u'rnb', u'american', u'dance pop', u'Disco', u'legend', u'classic', u'Awesome', u'Favourites', u'mj', u'favorites', u'dance-pop', u'1987', u'singer-songwriter', u'Jackson', u'moonwalker', u'1988', u'Michael', u'pop rock', u'90s', u'r&b', u'cool', u'male vocalist', u'Soundtrack', u'funky', u'oldies', u'amazing', u'old school', u'top 40', u'criminal', u'motown', u'party', u'smooth', u'jacksons', u'r and b', u'nostalgia', u'my Favorite 80s songs', u'catchy', u'epic', u'RB', u'eighties']"
147,Leave Me Alone,189005,913103,280000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'soul', u'funk', u'dance pop', u'american', u'male vocalists', u'rock', u'1987', u'mj', u'r&b', u'underrated', u'Disco', u'classic', u'singer-songwriter', u'favorites', u'1989', u'Leave Me Alone', u'motown', u'dance-pop', u'funky', u'rhythm and blues', u'80s Pop', u'moonwalker', u'Michael-Jackson-the-king-of-pop', u'The Best of 80s', u'vugube62', u'pop rock', u'RB', u'rnb', u'cool', u'harmony', u""90's"", u'gossip', u'best', u'brilliant', u'7 of 10 stars', u'bad', u'Jackson', u'Number One', u'Michael', u'My Favorites', u'the best', u'My Favourites', u'man power', u'All time classics', u'Catchy Tune']"
148,Another Part of Me,133598,652596,235000,"[u'pop', u'michael jackson', u'80s', u'king of pop', u'dance', u'soul', u'funk', u'rock', u'Awesome', u'dance pop', u'r&b', u'rnb', u'american', u'80s Pop', u'catchy', u'funky', u'male vocalists', u'1987', u'RB', u'motown', u'dance-pop', u'fun', u""80's"", u'1988', u'attitude', u'Pop Music', u'vugube62', u'Disco', u'favorite songs', u'sexy', u'singer-songwriter', u'urban', u'melodic', u'keyboard', u'cool', u'male vocalist', u'new jack swing', u'great lyrics', u'top 40', u'nostalgia', u'7 of 10 stars', u'sexy time', u'jacksons', u'All time classics', u'great beat', u'favouritepop', u'its got a good beat and you can dance to it', u'pop music tag', u'Simply MJ', u'another part of me']"
149,The Way You Make Me Feel,532675,2653861,299000,"[u'pop', u'michael jackson', u'80s', u'dance', u'soul', u'funk', u'king of pop', u'male vocalists', u'rock', u'american', u'the way you make me feel', u'Love', u'dance pop', u'Disco', u'favorites', u'1987', u'rnb', u""80's"", u'fun', u'r&b', u'party', u'male vocalist', u'mj', u'catchy', u'legend', u'happy', u'USA', u'upbeat', u'Jackson', u'Michael', u'jacksons', u'classic', u'pop rock', u'90s', u'oldies', u'bad', u'fucking genius', u'The King of Pop', u'Soundtrack', u'sexy', u'singer-songwriter', u'RB', u'eighties', u'top 40', u'nostalgia', u'80s Pop', u'Michael Jackson - The Way You Make Me Feel', u'memories', u'dance-pop', u'synth pop']"
150,Leave Me Alone,189005,913103,280000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'soul', u'funk', u'dance pop', u'american', u'male vocalists', u'rock', u'1987', u'mj', u'r&b', u'underrated', u'Disco', u'classic', u'singer-songwriter', u'favorites', u'1989', u'Leave Me Alone', u'motown', u'dance-pop', u'funky', u'rhythm and blues', u'80s Pop', u'moonwalker', u'Michael-Jackson-the-king-of-pop', u'The Best of 80s', u'vugube62', u'pop rock', u'RB', u'rnb', u'cool', u'harmony', u""90's"", u'gossip', u'best', u'brilliant', u'7 of 10 stars', u'bad', u'Jackson', u'Number One', u'Michael', u'My Favorites', u'the best', u'My Favourites', u'man power', u'All time classics', u'Catchy Tune']"
151,Smooth Criminal,601186,3826528,256000,"[u'pop', u'80s', u'michael jackson', u'dance', u'king of pop', u'funk', u'Smooth Criminal', u'male vocalists', u'soul', u'rock', u'rnb', u'american', u'dance pop', u'Disco', u'legend', u'classic', u'Awesome', u'Favourites', u'mj', u'favorites', u'dance-pop', u'1987', u'singer-songwriter', u'Jackson', u'moonwalker', u'1988', u'Michael', u'pop rock', u'90s', u'r&b', u'cool', u'male vocalist', u'Soundtrack', u'funky', u'oldies', u'amazing', u'old school', u'top 40', u'criminal', u'motown', u'party', u'smooth', u'jacksons', u'r and b', u'nostalgia', u'my Favorite 80s songs', u'catchy', u'epic', u'RB', u'eighties']"
152,Иду. Курю...,4,8,0,[]
153,"иду,курю ...",1,1,0,[]
154,Иду курю!,4,6,0,[]
155,"Иду, курю",17345,92797,213000,"[u'russian rock', u'russian', u'rock', u'punk', u'art rock', u'bayan', u'experimental', u'Progressive rock', u'Progressive', u'positive', u'SPb', u'favorites', u'ska', u'mood', u'drugs', u'4 Stars', u'songs about drugs', u'ru', u'chistyakov', u'aaaaaaaaaaaaa']"
156,"Иду, курю",17345,92797,213000,"[u'russian rock', u'russian', u'rock', u'punk', u'art rock', u'bayan', u'experimental', u'Progressive rock', u'Progressive', u'positive', u'SPb', u'favorites', u'ska', u'mood', u'drugs', u'4 Stars', u'songs about drugs', u'ru', u'chistyakov', u'aaaaaaaaaaaaa']"
157,"Иду, курю",17345,92797,213000,"[u'russian rock', u'russian', u'rock', u'punk', u'art rock', u'bayan', u'experimental', u'Progressive rock', u'Progressive', u'positive', u'SPb', u'favorites', u'ska', u'mood', u'drugs', u'4 Stars', u'songs about drugs', u'ru', u'chistyakov', u'aaaaaaaaaaaaa']"
158,"Иду, курю",17345,92797,213000,"[u'russian rock', u'russian', u'rock', u'punk', u'art rock', u'bayan', u'experimental', u'Progressive rock', u'Progressive', u'positive', u'SPb', u'favorites', u'ska', u'mood', u'drugs', u'4 Stars', u'songs about drugs', u'ru', u'chistyakov', u'aaaaaaaaaaaaa']"
159,Spread Your Wings,109693,528268,318000,"[u'classic rock', u'rock', u'Queen', u'70s', u'hard rock', u'british', u'glam rock', u'piano', u'freddie mercury', u'male vocalists', u'1977', u'john deacon', u'News of the World', u'80s', u'beautiful', u'Awesome', u'guitar', u'Favourite Songs', u'pop', u'Love', u'soft rock', u'male vocalist', u'Ballad', u'perfect', u'the best', u'brian may', u'strings organs rubber wind', u'favorites', u'Power ballad', u'arena rock', u'Dreamy', u'genius', u'art rock', u'oldies', u'great', u'glam', u'live', u'Favorite', u'Guitar Solo', u'spread your wings', u'pop rock', u'album rock', u'Energetic', u'Progressive', u'melancholic', u'rock-n-roll', u'9 of 10 stars', u'Masterpiece', u'Dance-Rock', u'Best Band EVER']"
160,Let It Be,955711,6861596,241000,"[u'classic rock', u'The Beatles', u'rock', u'60s', u'pop', u'british', u'beatles', u'oldies', u'Let It Be', u'piano', u'classic', u'beautiful', u'Ballad', u'favorites', u'Mellow', u'70s', u'britpop', u'sad', u'british invasion', u'paul mccartney', u'Love', u'male vocalists', u'1970', u'Awesome', u'chill', u'psychedelic', u'pop rock', u'melancholic', u'rock ballad', u'amazing', u'english', u'melancholy', u'Uplifting', u'male vocalist', u'john lennon', u'ballads', u'singer-songwriter', u'soft rock', u'inspirational', u'Favorite', u'peaceful', u'favourite', u'Favourites', u'calm', u'easy listening', u'Rock and Roll', u'rock n roll', u'classics', u'Favourite Songs', u'UK']"
161,Imagine,830359,4844206,179000,"[u'classic rock', u'70s', u'john lennon', u'rock', u'british', u'pop', u'singer-songwriter', u'piano', u'oldies', u'peace', u'beautiful', u'imagine', u'The Beatles', u'classic', u'Ballad', u'favorites', u'beatles', u'Love', u'male vocalists', u'lennon', u'political', u'soft rock', u'Mellow', u'Awesome', u'legend', u'60s', u'melancholy', u'1971', u'anti-war', u'acoustic', u'genius', u'relax', u'best songs ever', u'easy listening', u'chill', u'male vocalist', u'romantic', u'rock ballad', u'relaxing', u'Favorite', u'anthem', u'80s', u'pop rock', u'melancholic', u'favorite songs', u'folk', u'alternative', u'Legendary', u'sad', u'slow']"
162,Wish You Were Here,1011386,10196012,316000,"[u'classic rock', u'Progressive rock', u'Pink Floyd', u'rock', u'Psychedelic Rock', u'70s', u'psychedelic', u'british', u'acoustic', u'beautiful', u'favorites', u'Progressive', u'Love', u'melancholy', u'Wish You Were Here', u'sad', u'classic', u'Mellow', u'Favourites', u'best songs ever', u'Awesome', u'guitar', u'Ballad', u'art rock', u'perfect', u'atmospheric', u'Favorite', u'favorite songs', u'Masterpiece', u'oldies', u'chill', u'emotional', u'memories', u'alternative', u'nostalgic', u'melancholic', u'rock ballad', u'legend', u'amazing', u'1975', u'Floyd', u'epic', u'pop', u'genius', u'male vocalists', u'prog rock', u'chillout', u'80s', u'alternative rock', u'nostalgia']"
163,Waiting for the Sun,282175,1493084,238000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'60s', u'70s', u'blues rock', u'blues', u'american', u'hard rock', u'summer', u'jim morrison', u'doors', u'1970', u'blues-rock', u'1970s', u'SUN', u'favorites', u'oldies', u'favourite', u'poetic', u'trippy', u'Rock and Roll', u'Acid Rock', u'heavy psych', u'song that makes me wanna get high and higher', u'the early heavy', u'genre: hard rock', u'genre: psychedelic rock', u'genre: blues rock', u'time: night', u'genre: proto-metal', u'type: hippie music', u'chillout', u'vocal', u'male', u'classic', u'alternative', u'favorite songs', u'downtempo', u'singer-songwriter', u'USA', u'memories', u'Love', u'album rock', u'Rock  Roll', u'post-punk', u'other', u'Awesome']"
164,Shaman's Blues,157917,648858,285000,"[u'classic rock', u'Psychedelic Rock', u'psychedelic', u'rock', u'The Doors', u'60s', u'blues rock', u'blues', u'Symphonic Rock', u'Mellow Rock', u'favorites', u'oldies', u'favourite', u'LA', u'doors', u'jim morrison', u'freakey stylish', u'american psychedelic', u'genre: hard rock', u'genre: psychedelic rock', u'genre: blues rock', u'type: hippie music', u'chill', u'70s', u'hard rock', u'Progressive rock', u'dance', u'Love', u'world', u'organ', u'me', u'atmospheric', u'american', u'melancholic', u'sex', u'good', u'smart', u'Ballad', u'western', u'dance rock', u'interessant', u'4 Stars', u'wolo999', u'mine', u'Acid Rock', u'1969', u'jump blues', u'psychodelic', u'rock ballads', u'gold standard']"
165,Riders on the Storm,810217,4650046,434000,"[u'classic rock', u'rock', u'Psychedelic Rock', u'60s', u'psychedelic', u'The Doors', u'70s', u'blues rock', u'blues', u'oldies', u'classic', u'rain', u'doors', u'chillout', u'american', u'Mellow', u'jim morrison', u'Riders on the Storm', u'Progressive rock', u'chill', u'atmospheric', u'1971', u'alternative', u'favorites', u'male vocalists', u'Awesome', u'storm', u'pop', u'epic', u'Acid Rock', u'ambient', u'hard rock', u'beautiful', u'haunting', u'Favourites', u'relaxing', u'legend', u'rainy day music', u'the doors - riders on the storm', u'dark', u'poetry', u'drugs', u'Rainy Day', u'Jazz Rock', u'relax', u'rock ballads', u'Soundtrack', u'indie', u'jazz', u'favorite songs']"
166,Orange County Suite,48691,178567,346000,"[u'classic rock', u'blues', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'jim jim jim', u'60s', u'blues rock', u'doors', u'jazz', u'chill', u'70s', u'favorites', u'memories', u'Love', u'vocals', u'laid back', u'melancholy', u'melancholic', u'relaxing', u'trippy', u'groovy', u'cool', u'great lyrics', u'Ballad', u'summer night', u'chillin', u'colours', u'orange', u'1969', u'heat', u'evening', u'enchanting', u'muistot', u'otro temaso', u'most loved', u'springtime', u'jim morrison', u'zajebiste', u'fate', u'colourful song titles', u'yo', u'the lizard king', u'Cali baby', u'at ease', u'piekne', u'These are my favs so far', u'people are strange', u'62 bpm']"
167,Waiting for the Sun,282175,1493084,238000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'60s', u'70s', u'blues rock', u'blues', u'american', u'hard rock', u'summer', u'jim morrison', u'doors', u'1970', u'blues-rock', u'1970s', u'SUN', u'favorites', u'oldies', u'favourite', u'poetic', u'trippy', u'Rock and Roll', u'Acid Rock', u'heavy psych', u'song that makes me wanna get high and higher', u'the early heavy', u'genre: hard rock', u'genre: psychedelic rock', u'genre: blues rock', u'time: night', u'genre: proto-metal', u'type: hippie music', u'chillout', u'vocal', u'male', u'classic', u'alternative', u'favorite songs', u'downtempo', u'singer-songwriter', u'USA', u'memories', u'Love', u'album rock', u'Rock  Roll', u'post-punk', u'other', u'Awesome']"
168,Shaman's Blues,157917,648858,285000,"[u'classic rock', u'Psychedelic Rock', u'psychedelic', u'rock', u'The Doors', u'60s', u'blues rock', u'blues', u'Symphonic Rock', u'Mellow Rock', u'favorites', u'oldies', u'favourite', u'LA', u'doors', u'jim morrison', u'freakey stylish', u'american psychedelic', u'genre: hard rock', u'genre: psychedelic rock', u'genre: blues rock', u'type: hippie music', u'chill', u'70s', u'hard rock', u'Progressive rock', u'dance', u'Love', u'world', u'organ', u'me', u'atmospheric', u'american', u'melancholic', u'sex', u'good', u'smart', u'Ballad', u'western', u'dance rock', u'interessant', u'4 Stars', u'wolo999', u'mine', u'Acid Rock', u'1969', u'jump blues', u'psychodelic', u'rock ballads', u'gold standard']"
169,Riders on the Storm,810217,4650046,434000,"[u'classic rock', u'rock', u'Psychedelic Rock', u'60s', u'psychedelic', u'The Doors', u'70s', u'blues rock', u'blues', u'oldies', u'classic', u'rain', u'doors', u'chillout', u'american', u'Mellow', u'jim morrison', u'Riders on the Storm', u'Progressive rock', u'chill', u'atmospheric', u'1971', u'alternative', u'favorites', u'male vocalists', u'Awesome', u'storm', u'pop', u'epic', u'Acid Rock', u'ambient', u'hard rock', u'beautiful', u'haunting', u'Favourites', u'relaxing', u'legend', u'rainy day music', u'the doors - riders on the storm', u'dark', u'poetry', u'drugs', u'Rainy Day', u'Jazz Rock', u'relax', u'rock ballads', u'Soundtrack', u'indie', u'jazz', u'favorite songs']"
170,Orange County Suite,48691,178567,346000,"[u'classic rock', u'blues', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'jim jim jim', u'60s', u'blues rock', u'doors', u'jazz', u'chill', u'70s', u'favorites', u'memories', u'Love', u'vocals', u'laid back', u'melancholy', u'melancholic', u'relaxing', u'trippy', u'groovy', u'cool', u'great lyrics', u'Ballad', u'summer night', u'chillin', u'colours', u'orange', u'1969', u'heat', u'evening', u'enchanting', u'muistot', u'otro temaso', u'most loved', u'springtime', u'jim morrison', u'zajebiste', u'fate', u'colourful song titles', u'yo', u'the lizard king', u'Cali baby', u'at ease', u'piekne', u'These are my favs so far', u'people are strange', u'62 bpm']"
171,The Crystal Ship,529043,3093672,150000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'60s', u'psychedelic', u'The Doors', u'doors', u'american', u'Supernatural', u'beautiful', u'atmospheric', u'Acid Rock', u'favorites', u'blues', u'male vocalists', u'Progressive rock', u'blues rock', u'Mellow', u'1967', u'classic', u'chill', u'Love', u'jim morrison', u'sad', u'piano', u'oldies', u'trippy', u'songs to drift off to sleep to', u'the crystal ship', u'70s', u'hard rock', u'melancholy', u'Ballad', u'Favourite Songs', u'amayzes loved', u'psychodelic rock', u'Special to me', u'alternative', u'favorite songs', u'USA', u'memories', u'epic', u'strange', u'organ', u'poetry', u'great song', u'60s Psychedelic', u'The Doors - Greatest Hits', u'davaho53', u'I have discovered that I am a tremendous crybaby-music']"
172,Riders on the Storm,810217,4650046,434000,"[u'classic rock', u'rock', u'Psychedelic Rock', u'60s', u'psychedelic', u'The Doors', u'70s', u'blues rock', u'blues', u'oldies', u'classic', u'rain', u'doors', u'chillout', u'american', u'Mellow', u'jim morrison', u'Riders on the Storm', u'Progressive rock', u'chill', u'atmospheric', u'1971', u'alternative', u'favorites', u'male vocalists', u'Awesome', u'storm', u'pop', u'epic', u'Acid Rock', u'ambient', u'hard rock', u'beautiful', u'haunting', u'Favourites', u'relaxing', u'legend', u'rainy day music', u'the doors - riders on the storm', u'dark', u'poetry', u'drugs', u'Rainy Day', u'Jazz Rock', u'relax', u'rock ballads', u'Soundtrack', u'indie', u'jazz', u'favorite songs']"
173,Touch Me,625399,3093030,195000,"[u'classic rock', u'rock', u'60s', u'Psychedelic Rock', u'The Doors', u'psychedelic', u'Love', u'doors', u'blues rock', u'jim morrison', u'american', u'oldies', u'touch me', u'70s', u'sexy', u'alternative', u'classic', u'happy', u'blues', u'rock n roll', u'Progressive rock', u'favorites', u'hard rock', u'sex', u'male vocalist', u'Favorite', u'romantic', u'1969', u'organ', u'upbeat', u'1968', u'pop', u'USA', u'psychedelic pop', u'poetry', u'male vocalists', u'Acid Rock', u'favorite songs', u'beautiful', u'Awesome', u'Retro', u'Favourites', u'Morose Deep dilate Crimson', u'Soundtrack', u'classics', u'60', u'dj delberts dorky dance drops', u'singer-songwriter', u'Symphonic Rock', u'crazy']"
174,The Piano Bird,28905,81004,350000,"[u'classic rock', u'70s', u'jazz', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'genre: jazz fusion', u'genre: psychedelic rock', u'type: hippie music', u'Soulgasm', u'TaureClassic', u'genre: progressive rock', u'radio-moonlight-psychedelic rock', u'dawns-gold', u'dawns-progressive', u'dawns-psyche', u'1970s: psychedelic rock', u'1970s: hippie', u'1970s: jazz fusion', u'1970s: progressive rock']"
175,My Eyes Have Seen You,258786,1198829,142000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'60s', u'psychedelic', u'The Doors', u'blues rock', u'Acid Rock', u'1967', u'jim morrison', u'oldies', u'Rock and Roll', u'70s', u'alternative', u'blues', u'rock n roll', u'doors', u'pop', u'punk', u'favorites', u'hard rock', u'Love', u'american', u'favourite', u'great song', u'classics', u'miami vice', u'poprock', u'Good Stuff', u'slgdm', u'bag o rocks', u'My eyes have seen you', u'metal', u'jazz', u'classic', u'favorite songs', u'Progressive rock', u'urban', u'britpop', u'soft rock', u'night', u'vocals', u'crazy', u'Progressive', u'Garage Rock', u'melancholic', u'glam rock', u'Coldplay', u'fip', u'heard on Pandora']"
176,"Hello, I Love You",643653,3116895,142000,"[u'classic rock', u'rock', u'60s', u'Psychedelic Rock', u'The Doors', u'psychedelic', u'Love', u'blues', u'oldies', u'american', u'jim morrison', u'doors', u'1968', u'rock n roll', u'blues rock', u'pop', u'Acid Rock', u'alternative', u'i love you', u'male vocalists', u'indie', u'hard rock', u'sexy', u'hello', u'classic', u'male vocalist', u'singer-songwriter', u'favorites', u'party', u'favourite', u'cool', u'Progressive rock', u'USA', u'blues-rock', u'California', u'sex', u'love songs', u'strings organs rubber wind', u'the doors - hello i love you', u'hello I love you', u'favorite songs', u'folk', u'experimental', u'summer', u'poetry', u'loved', u'proto-punk', u'los angeles', u'classics', u'sixties']"
177,Roadhouse Blues,647489,3176867,244000,"[u'classic rock', u'rock', u'blues', u'Psychedelic Rock', u'The Doors', u'blues rock', u'60s', u'70s', u'psychedelic', u'doors', u'jim morrison', u'oldies', u'blues-rock', u'american', u'roadhouse blues', u'1970', u'hard rock', u'harmonica', u'Acid Rock', u'classic', u'rock n roll', u'Rock and Roll', u'favorites', u'male vocalists', u'USA', u""60's"", u'drinking', u'California', u'Favourites', u'Morrison', u'favorite songs', u'singer-songwriter', u'epic', u'Rock  Roll', u'guitar', u'Driving', u'cool', u'pop', u'feel good', u'live', u'classics', u'legend', u'rockin', u'Legendary', u'The Doors - Greatest Hits', u'alternative', u'party', u'groovy', u'road trip', u'drinking tunes']"
178,Love Street,331973,1772219,186000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'60s', u'The Doors', u'psychedelic', u'Love', u'70s', u'american', u'blues rock', u'oldies', u'jim morrison', u'romantic', u'melancholic', u'Ballad', u'beautiful', u'groovy', u'pop', u'classic', u'favorites', u'love songs', u'doors', u'1968', u'alternative', u'piano', u'blues', u'poetry', u'Mellow', u'poetic', u'male vocalists', u'rock n roll', u'relax', u'FUCKING AWESOME', u'Acid Rock', u'best songs ever', u'love rock', u'livin out the trip', u'love street', u'USA', u'memories', u'happy', u'me', u'summer', u'smooth', u'Meditation', u'great song', u'whistling', u'sixties', u'LSD', u'gimme sum friends01']"
179,"Hello, I Love You",643653,3116895,142000,"[u'classic rock', u'rock', u'60s', u'Psychedelic Rock', u'The Doors', u'psychedelic', u'Love', u'blues', u'oldies', u'american', u'jim morrison', u'doors', u'1968', u'rock n roll', u'blues rock', u'pop', u'Acid Rock', u'alternative', u'i love you', u'male vocalists', u'indie', u'hard rock', u'sexy', u'hello', u'classic', u'male vocalist', u'singer-songwriter', u'favorites', u'party', u'favourite', u'cool', u'Progressive rock', u'USA', u'blues-rock', u'California', u'sex', u'love songs', u'strings organs rubber wind', u'the doors - hello i love you', u'hello I love you', u'favorite songs', u'folk', u'experimental', u'summer', u'poetry', u'loved', u'proto-punk', u'los angeles', u'classics', u'sixties']"
180,Riders on the Storm,810217,4650046,434000,"[u'classic rock', u'rock', u'Psychedelic Rock', u'60s', u'psychedelic', u'The Doors', u'70s', u'blues rock', u'blues', u'oldies', u'classic', u'rain', u'doors', u'chillout', u'american', u'Mellow', u'jim morrison', u'Riders on the Storm', u'Progressive rock', u'chill', u'atmospheric', u'1971', u'alternative', u'favorites', u'male vocalists', u'Awesome', u'storm', u'pop', u'epic', u'Acid Rock', u'ambient', u'hard rock', u'beautiful', u'haunting', u'Favourites', u'relaxing', u'legend', u'rainy day music', u'the doors - riders on the storm', u'dark', u'poetry', u'drugs', u'Rainy Day', u'Jazz Rock', u'relax', u'rock ballads', u'Soundtrack', u'indie', u'jazz', u'favorite songs']"
181,Orange County Suite,48691,178567,346000,"[u'classic rock', u'blues', u'Psychedelic Rock', u'rock', u'psychedelic', u'The Doors', u'jim jim jim', u'60s', u'blues rock', u'doors', u'jazz', u'chill', u'70s', u'favorites', u'memories', u'Love', u'vocals', u'laid back', u'melancholy', u'melancholic', u'relaxing', u'trippy', u'groovy', u'cool', u'great lyrics', u'Ballad', u'summer night', u'chillin', u'colours', u'orange', u'1969', u'heat', u'evening', u'enchanting', u'muistot', u'otro temaso', u'most loved', u'springtime', u'jim morrison', u'zajebiste', u'fate', u'colourful song titles', u'yo', u'the lizard king', u'Cali baby', u'at ease', u'piekne', u'These are my favs so far', u'people are strange', u'62 bpm']"
182,The Crystal Ship,529043,3093672,150000,"[u'classic rock', u'Psychedelic Rock', u'rock', u'60s', u'psychedelic', u'The Doors', u'doors', u'american', u'Supernatural', u'beautiful', u'atmospheric', u'Acid Rock', u'favorites', u'blues', u'male vocalists', u'Progressive rock', u'blues rock', u'Mellow', u'1967', u'classic', u'chill', u'Love', u'jim morrison', u'sad', u'piano', u'oldies', u'trippy', u'songs to drift off to sleep to', u'the crystal ship', u'70s', u'hard rock', u'melancholy', u'Ballad', u'Favourite Songs', u'amayzes loved', u'psychodelic rock', u'Special to me', u'alternative', u'favorite songs', u'USA', u'memories', u'epic', u'strange', u'organ', u'poetry', u'great song', u'60s Psychedelic', u'The Doors - Greatest Hits', u'davaho53', u'I have discovered that I am a tremendous crybaby-music']"
183,The End,614006,3454166,695000,"[u'Psychedelic Rock', u'classic rock', u'psychedelic', u'60s', u'rock', u'The Doors', u'epic', u'the end', u'blues rock', u'jim morrison', u'Progressive rock', u'Acid Rock', u'trippy', u'apocalypse now', u'american', u'Soundtrack', u'genius', u'experimental', u'Masterpiece', u'sad', u'favorite songs', u'favorites', u'beautiful', u'amazing', u'doors', u'70s', u'Awesome', u'1967', u'classic', u'Druggy', u'poetry', u'Vietnam War', u'melancholy', u'legend', u'Psychedelia', u'great lyrics', u'Greatest tracks ever', u'hard rock', u'best songs ever', u'oldies', u'Rolling Stone 500 Greatest Songs of All Time', u'long and unforgettable songs', u'alternative', u'crazy', u'brilliant', u'Progressive', u'Favourites', u'FUCKING AWESOME', u'Favourite Songs', u'Love']"
