,Songs,Listeners,Playcount,Duration,Tags
174,Les iris,69897,580006,461000,"[u'shoegaze', u'black metal', u'atmospheric black metal', u'atmospheric', u'post-rock', u'french', u'melancholic', u'ambient', u'post rock', u'ethereal', u'Post-Black Metal', u'cant be described by words', u'rock', u'beautiful', u'Post-Metal', u'blackgaze', u'Blackened Post-Rock', u'black shoegaze', u'folk', u'Progressive metal', u'doom metal', u'Avant-Garde', u'shoegaze black metal', u'Favourite Songs', u'ambient black metal', u'melancholic black metal', u'Godlike', u'not black metal', u'prozac songs', u'metal', u'instrumental', u'alternative', u'alternative rock', u'folk metal', u'dream pop', u'Doom', u'Favorite Artists', u'favourite', u'intense', u'00s', u'shoegazer', u'france', u'9 of 10 stars', u'Nature', u'feelgood', u'suicidal', u'god', u'songs to fuck to', u'DSBM', u'depressive']"
175,Souvenirs d'un autre monde,83484,804450,369000,"[u'shoegaze', u'black metal', u'atmospheric black metal', u'melancholic', u'atmospheric', u'post-rock', u'ambient', u'beautiful', u'Post-Metal', u'black shoegaze', u'french', u'Atmospheric metal', u'Post-Black Metal', u'romantic', u'Mellow', u'Love', u'Dreamy', u'summer', u'ethereal', u'depressing', u'Eargasm', u'depressive rock', u'depressive', u'not black metal', u'metalgaze', u'blackened shoegaze', u'metal', u'rock', u'experimental', u'memories', u'epic', u'Awesome', u'dream pop', u'melancholy', u'atmospheric rock', u'Favourite Songs', u'shoegaze metal', u'music to listen to by a forest river at night', u'dream metal', u'Alcest', u'black metal - shoegaze', u'multiple orgasms', u'one and only love', u'alternative rock', u'female vocalists', u'doom metal', u'folk metal', u'orchestral', u'soundscape', u'genius']"
176,Printemps Emeraude,54191,414466,440000,"[u'shoegaze', u'atmospheric black metal', u'post-rock', u'black metal', u'atmospheric', u'Post-Metal', u'ambient', u'amayzes loved', u'Post-Black Metal', u'french', u'beautiful', u'post black metal', u'davaho53', u'melancholic dark metal', u'romantic', u'avantgarde', u'post rock', u'best of 2007', u'french black metal', u'awesome French stuff', u'atmospheric shoegaze rock', u'metal', u'Progressive metal', u'epic', u'Gothic', u'post', u'postrock', u'melancholic', u'Gothic Rock', u'shoegazer', u'france', u'newgazer', u'shoecore', u'Post-Black', u'shoegaze black metal', u'NOT METAL', u'favourite tracks', u'blackgaze', u'loveless', u'gothic ambient', u'avant-garde or experimental', u'ethereal metal', u'me like', u'010s', u'black shoegaze', u'cvlt nation', u'love loneliness', u'jangle black metal']"
177,Luzes Opacas,29,62,0,[]
178,Lembranças Cinzentas,24,50,0,[]
179,Cores Do Outono,17,43,0,[]
180,... Sonhos de Uma Vida Vazia,1,2,0,"[u'depressive black metal', u'Post-Black Metal']"
181,Gas in Veins,47075,313293,310000,"[u'black metal', u'shoegaze', u'instrumental', u'Post-Black', u'post-punk', u'Post-Black Metal', u'post-rock', u'depressive black metal', u'metal', u'french', u'Blackwave', u'Awesome', u'post rock', u'00s', u'france', u'coldwave', u'8 of 10 stars', u'Post-Metal', u'post black metal', u'blackgaze', u'best intro', u'Amesoeurs', u'black metal post punk', u'recos2', u'music for dreamin about stars', u'nabiz yok']"
182,Sunshine,1506,6616,306000,[]
183,Le Mouvement Perpétuel,21669,125340,415000,"[u'shoegaze', u'post-rock', u'blackgaze', u'rock', u'post rock', u'black metal', u'metal', u'alternative', u'alternative rock', u'doom metal', u'atmospheric', u'atmospheric rock', u'7 of 10 stars', u'post metal', u'more please', u'second-listen', u'discovered through a last fm user']"
184,Video Girl,33354,253694,251000,"[u'post-punk', u'black metal', u'shoegaze', u'french', u'depressive black metal', u'metal', u'alternative rock', u'melancholic', u'Blackwave', u'pop', u'post-rock', u'beautiful', u'france', u'coldwave', u'6 of 10 stars', u'Post-Black Metal', u'post black metal', u'pop heaven', u'gods ipod', u'Amesoeurs', u'black metal post punk', u'Dale replay']"
185,Faux Semblants,35247,277639,261000,"[u'post-punk', u'shoegaze', u'black metal', u'french', u'post-rock', u'Post-Black Metal', u'metal', u'female vocalists', u'depressive rock', u'black metal post punk', u'beautiful', u'post', u'melancholic', u'france', u'coldwave', u'shoegaze black metal', u'6 of 10 stars', u'depressive black metal', u'Blackwave', u'Amesoeurs', u'sperm stains on velvet curtains', u'Dale replay']"
186,Sinfonia (Para Golgóta),544,5195,0,[]
187,Immortal,5097,15955,354000,"[u'brazil', u'Power metal', u'metal', u'brasil', u'brazilian', u'melodic metal', u'Angra', u'symphonic metal orchestra']"
188,Saffron's Curse,64009,331909,393000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'death metal', u'Extreme Gothic Metal', u'Melodic Death Metal', u'cradle of filth saffrons curse', u'goth', u'Gothic', u'British Metal', u'Gothic Black Metal', u'heavy metal', u'rock', u'british', u'alternative', u'experimental', u'Progressive metal', u'albums I own', u'hard rock', u'Progressive rock', u'doom metal', u'favorites', u'industrial', u'Awesome', u'folk metal', u'angry', u'winter', u'heard on Pandora', u'00s', u'Gothic Rock', u'symphonic metal', u'brilliant', u'Power metal', u'Black', u'FUCKING AWESOME', u'Masterpiece', u'essentials', u'4 of 10 stars', u'british artist', u'progressive death metal', u'symphonic gothic metal', u'goth metal', u'goth rock', u'my music', u'modern metal', u'woot', u'british heavy metal']"
189,Mermaids,46548,182762,284000,"[u'Gothic Metal', u'symphonic metal', u'Female fronted metal', u'Gothic', u'metal', u'Gothic Rock', u'xandria', u'female vocalists', u'rock', u'melodic metal', u'Symphonic goth metal', u'beautiful', u'female vocals', u'female vocalist', u'8 of 10 stars', u'epic metal', u'mermaids', u'heavy metal', u'power', u'piano', u'epic', u'Symphonic Rock', u'germany', u'haunting', u'water', u'Favorite Artists', u'german', u'fun', u'nice', u'deutschland', u'cool', u'good', u'Recommended', u'want to see live', u'Female Voices', u'inspiring', u'angst', u'symphonic gothic metal', u'blue', u'choice', u'goddess', u'bookmarked', u'whispers', u'Fabulous', u'glorious tracks', u'female metal', u'Best of the best', u'breathy vocals', u'lacrimaindarkness', u'techno-metal']"
190,Harvest,213288,1864532,358000,"[u'Progressive metal', u'progressive death metal', u'Progressive rock', u'death metal', u'metal', u'acoustic', u'Progressive', u'opeth', u'Melodic Death Metal', u'rock', u'melancholic', u'beautiful', u'doom metal', u'atmospheric', u'Mellow', u'melancholy', u'Ballad', u'swedish', u'art rock', u'melodic metal', u'scandinavian', u'clean vocals', u'folk', u'calm', u'dark', u'Dreamy', u'Swedish Metal', u'metal ballads', u'seen live', u'favorites', u'melodic', u'favourite', u'emotional', u'00s', u'Sweden', u'prog metal', u'highly addictive', u'amazing beyond all reason', u'lyrics i love', u'heavy metal', u'black metal', u'chill', u'Awesome', u'loved', u'Favorite', u'Technical Death Metal', u'Avant-garde Metal', u'FUCKING EPIC', u'Melodic Death-Black metal', u'intergalactic']"
191,Feed Us,222620,1447890,271000,"[u'alternative metal', u'alternative', u'alternative rock', u'Serj Tankian', u'political', u'rock', u'metal', u'hard rock', u'Nu Metal', u'System of a Down', u'heavy metal', u'FUCKING AWESOME', u'Progressive rock', u'Soil', u'00s', u'meaningful lyrics', u'Serj', u'american', u'singer-songwriter', u'soad', u'experimental', u'favorites', u'California', u'2007', u'2000s rock', u'heavy', u'hardcore', u'funk', u'art rock', u'good shit', u'great lyrics', u'Love it', u'2000s', u'3 stars', u'hollywood', u'what a voice', u'american metal', u'CrossoverGrunge', u'seen live', u'favorite songs', u'folk', u'Progressive metal', u'prog', u'Love', u'catchy', u'dark', u'Awesome', u'underground hip-hop', u'vocals', u'Energetic']"
192,O Bem e o Mal,5,13,0,[]
193,Bat Country,403528,3683937,313000,"[u'metal', u'metalcore', u'hard rock', u'rock', u'AVENGED SEVENFOLD', u'heavy metal', u'A7X', u'hardcore', u'alternative rock', u'screamo', u'Awesome Guitar Solo', u'favorite songs', u'Awesome', u'alternative metal', u'punk', u'Nu Metal', u'Power metal', u'Bat Country', u'favorites', u'00s', u'american', u'good shit', u'thrash metal', u'emo', u'speed metal', u'2005', u'i love when i listen a7x', u'alternative', u'Favorite', u'Favourites', u'emocore', u'high-energy', u'Best fucking songs ever', u'seen live', u'guitar', u'angry', u'Guitar Hero', u'FUCKING AWESOME', u'2000s', u'saints row', u'hardrock', u'rock out', u'rock band dlc', u'great drums', u'Fear and Loathing in Las Vegas', u'New World Disorder', u'could listen to non-stop', u'Avenged', u'Progressive metal', u'power']"
194,Cruelty Brought Thee Orchids,61378,342657,438000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Gothic Black Metal', u'Extreme Gothic Metal', u'Gothic', u'death metal', u'Cradle Of Filth', u'Extreme Metal', u'heavy metal', u'Gothic Rock', u'Favorite', u'goth metal', u'goth rock', u'British Metal', u'sympho black metal', u'vampiric black metal', u'goth', u'hard rock', u'epic', u'90s', u'thrash', u'darkwave', u'satanic', u'anti-christian', u'Black', u'Dark metal', u'blackmetal', u'my favorite song', u'great drums', u'vampire metal', u'Vampyric Black Metal', u'Thrash Never Dies', u'cruelty brought thee orchids', u'rawk out with my cawk out', u'nice kids go to hell', u'theatrical extreme metal', u'rock', u'british', u'vampire', u'sexy', u'UK', u'doom metal', u'easy listening', u'Awesome', u'england', u'thrash metal', u'party']"
195,Farewell,77268,486004,221000,"[u'Power metal', u'symphonic metal', u'metal', u'Progressive metal', u'Kamelot', u'Melodic Power Metal', u'melodic metal', u'heavy metal', u'symphonic power metal', u'epic metal', u'progressive power metal', u'rock', u'speed metal', u'fantasy metal', u'doom metal', u'Love', u'Awesome', u'farewell', u'power metal favorites', u'Kamelot - Farewell', u'male', u'alternative', u'sexy', u'prog', u'USA', u'epic', u'norwegian', u'american', u'Gothic Metal', u'loved', u'heard on Pandora', u'inspirational', u'Gothic Rock', u'love at first listen', u'religious', u'english', u'melodic speed metal', u'9 of 10 stars', u'medieval metal', u'sweet', u'inspiring', u'Black', u'FUCKING AWESOME', u'Masterpiece', u'6 of 10 stars', u'metallica', u'45', u'choice', u'nice drums', u'travel songs']"
196,Em Meio A Dor,11,20,0,[]
197,Painting Flowers White Never Suited My Palette,43374,176056,117000,"[u'black metal', u'Symphonic Black Metal', u'metal', u'instrumental', u'Gothic Metal', u'melodic black metal', u'Extreme Gothic Metal', u'Classical', u'floating', u'pretty', u'heard on Pandora', u'death punk', u'artists', u'interlude', u'my music', u'beautiful voices', u'flower metal', u'Cradle Of Filth', u'songs to sleep to', u'chop', u'sympho', u'rosecore']"
198,The Black Halo,74536,573760,223000,"[u'Power metal', u'Progressive metal', u'symphonic metal', u'epic metal', u'melodic metal', u'metal', u'heavy metal', u'symphonic power metal', u'Kamelot', u'heard on Pandora', u'progressive power metal', u'Epic Power Metal', u'Melodic Power Metal', u'Progressive', u'Music to Slay a Dragon to', u'power melodic fantasy opera metal', u'alternative', u'fast', u'hard rock', u'power', u'Love', u'epic', u'Awesome', u'great', u'dramatic', u'male vocalists', u'00s', u'Gothic Rock', u'love at first listen', u'nostalgia', u'fantasy metal', u'sinfonico', u'inspiring', u'colors', u'FUCKING AWESOME', u'7 of 10 stars', u'10 of 10 stars', u'5', u'prog metal', u'Guitar Solo', u'Great Intro', u'opera metal', u'space metal', u'metal opera', u'encouraging', u'best song', u'Death Metal/Black Metal', u'I could listen to this song forever', u'Progpearls', u'Best of best']"
199,Awake from Darkness,11620,63673,354000,"[u'Power metal', u'heavy metal', u'progressive power metal', u'metal', u'Progressive metal', u'brazilian', u'brazil', u'brasil', u'2010', u'melodic metal', u'Angra', u'edu falaschi']"
200,Tribal By Blood,5728,17533,263000,"[u'Power metal', u'brazil', u'metal', u'Progressive rock', u'brasil', u'melodic metal', u'heavy metal', u'Progressive metal', u'brazilian', u'melodic speed metal', u'symphonic power metal', u'Angra']"
201,Biosfear,23674,116600,322000,"[u'Progressive metal', u'metal', u'instrumental', u'progressive power metal', u'Power metal', u'Progressive rock', u'epic', u'scandinavian', u'Progressive', u'prog metal', u'prgoressive', u'Circus Maximus', u'dreamt theater', u'PHIO Circus Maximus', u'heavy metal', u'norwegian', u'drums', u'great', u'nice', u'Norway', u'FUCKING AWESOME', u'Eargasm', u'dynamic', u'Virtuoso', u'Dream Theater', u'he', u'bombastic', u'biosphere', u'hammond organ', u'instrumental progressive', u'i had to change my pants after this song', u'Killer riff', u'over 5 minutes long', u'recommend', u'tempo changes', u'scandinavian prog', u'Fortis', u'newsounds', u'progressive technical metal', u'progressive metal instrumental', u'dance of eternity', u'Progressive metal - Increible Instrumental', u'107miri']"
202,Money,210293,1285108,208000,"[u'alternative metal', u'alternative rock', u'rock', u'alternative', u'Serj Tankian', u'metal', u'political', u'Nu Metal', u'hard rock', u'System of a Down', u'Serj', u'experimental', u'piano', u'soad', u'favorites', u'great voice', u'money', u'singer-songwriter', u'heavy metal', u'hardcore', u'Awesome', u'2007', u'Ballad', u'2000s', u'Dream', u'Soil', u'anger is a gift', u'life of pain', u'elect the dead', u'seen live', u'classic', u'Progressive metal', u'prog', u'folk metal', u'quirky', u'Dope', u'art rock', u'California', u'male vocalists', u'great lyrics', u'00s', u'Disturbed', u'Background', u'10 of 10 stars', u'yeah', u'the best', u'Fuck Off', u'mojo', u'Live recording', u'armenian rock']"
203,Zombies Dictator,3630,20814,277000,[]
204,Trace of Trait,4051,28147,263000,[]
205,Honking Antelope,198978,1247892,228000,"[u'alternative metal', u'alternative', u'metal', u'rock', u'Serj Tankian', u'alternative rock', u'hard rock', u'political', u'experimental', u'Serj', u'Awesome', u'heavy metal', u'piano', u'System of a Down', u'heavy', u'beautiful', u'2007', u'symphonic metal', u'Nu Metal', u'The Greatest Songs Ever', u'political metal', u'The Best Metal', u'awesome text', u'marilyn manson', u'seen live', u'prog', u'favorites', u'dark', u'vocals', u'Hope', u'art rock', u'amazing', u'California', u'intelligent', u'mix', u'male vocalist', u'great lyrics', u'00s', u'Favorite', u'alt rock', u'9 of 10 stars', u'chaos', u'I love this song', u'Love it', u'2000s', u'english lyrics', u'6 of 10 stars', u'Orgasmic', u'soad', u'the best']"
206,Merciless Times,15943,99031,208000,"[u'Progressive metal', u'metal', u'Power metal', u'oriental metal', u'folk metal', u'youtube', u'8 of 10 stars', u'5 of 10 stars', u'nightmare records', u'Lance King']"
207,Bleak,173121,1453201,519000,"[u'progressive death metal', u'Progressive metal', u'death metal', u'metal', u'Progressive', u'Melodic Death Metal', u'Progressive rock', u'opeth', u'swedish', u'heavy metal', u'melodic metal', u'dark', u'will likely cause your brain to implode and then leak out through your nose', u'Masterpiece', u'FUCKING AWESOME', u'Jointstereo', u'seen live', u'rock', u'favorites', u'epic', u'Awesome', u'pure genius', u'doom metal', u'atmospheric', u'best tracks ever', u'beautiful', u'melancholic', u'atmospheric death metal', u'pure awesomeness', u'progressive melodic death metal', u'Killer riff', u'eargasmic', u'this is how guitars are supposed to sound', u'black metal', u'00s', u'Favorite', u'10 of 10 stars', u'Atmospheric metal', u'growl', u'pwnage', u'in your face', u'simply beautiful music', u'amazing guitar solo', u'me like', u'progressiv', u'slgdm', u'aura one', u'force plays', u'PROGRESSIVELY ORGASMIC SONG THAT MAKES ME CUM']"
208,Abysses,53222,367734,100000,"[u'shoegaze', u'instrumental', u'black metal', u'dark ambient', u'atmospheric black metal', u'ambient', u'Progressive metal', u'atmospheric', u'Post-Black Metal', u'post-rock', u'Avant-Garde', u'france', u'heavy metal', u'sad', u'dark', u'Extreme Metal', u'2010', u'10s', u'under two minutes', u'Dark metal', u'My collection', u'under three minutes', u'010s', u'banana metal']"
209,Medusa and Hemlock,56402,250355,283000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'melodic black metal', u'Cradle Of Filth', u'metal', u'death metal', u'Extreme Gothic Metal', u'favorites', u'symphonic metal', u'Good Metal', u'kick ass music', u'heavy metal', u'hard rock', u'UK', u'Love', u'Gothic', u'Melodic Death Metal', u'thrash', u'heard on Pandora', u'Pagan', u'Gothic Rock', u'Extreme Metal', u'death punk', u'english lyrics', u'4 of 10 stars', u'british artist', u'goth metal', u'awesomeness', u'goth rock', u'Dark metal', u'my music', u'My Favorites', u'British Metal', u'Extreme Black metal', u'Gothic Black Metal', u'british heavy metal', u'9 lbs hammer', u'great drums', u'vampire metal', u'wacken', u'garten metal', u'british hard rock', u'heavy funk', u'black hearted', u'mhvj', u'false lyrics', u'Plenty of Nails']"
210,Silence From Angels Above,22043,95491,247000,"[u'Progressive metal', u'Progressive rock', u'scandinavian', u'Silence from angels above', u'great vocals', u'Circus Maximus', u'melodic', u'Progressive', u'heavy metal', u'great song', u'Power metal', u'angel', u'3 stars', u'Love Metal', u'acoustic guitar', u'oslo', u'bruce dickinson', u'All time best', u'human vocalists', u'mellow prog', u'lukdospania', u'Roy Z', u'luczymir', u'genre: progressive rock']"
211,Calyx Virago,26980,104547,217000,"[u'Gothic Metal', u'symphonic metal', u'Female fronted metal', u'Gothic', u'female vocalists', u'metal', u'xandria', u'german', u'Gothic Rock', u'melodic metal', u'melancholy', u'nice', u'Female Voices', u'goth metal', u'goth', u'romantic', u'great', u'Favorite', u'brilliant', u'epic metal', u'ballads from metal bands', u'female', u'chill', u'favorite songs', u'germany', u'amazing', u'melancholic', u'darkwave', u'deutschland', u'female vocalist', u'love at first listen', u'8 of 10 stars', u'Jambimbera', u'7 of 10 stars', u'female fronted', u'european', u'8', u'programming music', u'german gothic', u'metal ballads', u'frauenstimme', u'hit parade', u'deep metal', u'Cosmical', u'calyx virago', u'LordLex92s', u'queendom', u'chida101']"
212,Desire In Violent Overture,38405,167233,256000,"[u'black metal', u'Gothic Metal', u'Symphonic Black Metal', u'Extreme Gothic Metal', u'metal', u'death metal', u'melodic black metal', u'Gothic Black Metal', u'This is so bad it makes me wanna shove an emo hedgehog up my ass and masturbate to pictures of bisexual gay pinguins but it is still somehow better then Michael Angelo Batio', u'music that gets me my dick hard', u'heavy metal', u'Melodic Death Metal', u'thrash metal', u'thrash', u'8 of 10 stars', u'Masterpiece', u'fire', u'My Favorites', u'British Black Metal', u'Ruojis arvostaa', u'Cradle Of Filth', u'Mendigao thrash', u'peteton', u'Favourite metal songs', u'90s black metal', u'90s british black metal', u'90s symphonic black metal', u'music from nations', u'disphobia', u'dany filth']"
213,Solitaire,62567,472340,60000,"[u'Power metal', u'instrumental', u'Progressive metal', u'symphonic metal', u'violin', u'metal', u'intro', u'sad', u'symphonic power metal', u'6 of 10 stars', u'Kamelot', u'heavy metal', u'seen live', u'USA', u'Gothic', u'beautiful', u'american', u'Gothic Metal', u'2007', u'cool', u'rock n roll', u'melodic metal', u'sensual', u'interlude', u'music that makes your head explode of amazement', u'eternal', u'lacrimaindarkness', u'amazing beyond all reason', u'Best of Kamelot', u'the best music i ever listened to', u'reminds me of a nice girl', u'short songs and interludes', u'awesome string instruments', u'duchowa']"
214,Ginger,51950,213196,296000,"[u'Gothic Metal', u'symphonic metal', u'Female fronted metal', u'Gothic', u'metal', u'xandria', u'melodic metal', u'symphonic gothic metal', u'heavy metal', u'female vocalists', u'german', u'female vocal', u'gothic-metal', u'female fronted', u'My Favorites', u'rock', u'goth', u'germany', u'Gothic Rock', u'8 of 10 stars', u'goth rock', u'Dark metal', u'ginger', u'female', u'doom metal', u'favorites', u'Love', u'Awesome', u'melodic', u'class', u'favourite', u'melancholic', u'nice', u'female vocals', u'deutschland', u'female vocalist', u'rock n roll', u'00s', u'brilliant', u'Power metal', u'epic metal', u'4 of 10 stars', u'ballads', u'find', u'rock ballads', u'My collection', u'within temptation', u'german gothic', u'MELODIC GOTHIC METAL', u'Female Vocal Gothic Metal']"
215,Dissertação do papa sobre o crime seguido de orgia,987,8803,227000,[]
216,Spirit of the Air,10081,56499,323000,"[u'Power metal', u'heavy metal', u'metal', u'Progressive metal', u'progressive power metal', u'brazil', u'brasil', u'brazilian', u'2010', u'melodic metal', u'Angra']"
217,Center of the Universe,90824,685572,326000,"[u'Power metal', u'symphonic metal', u'metal', u'Melodic Power Metal', u'Progressive metal', u'Kamelot', u'melodic metal', u'epic metal', u'symphonic power metal', u'heavy metal', u'progressive power metal', u'kick ass song', u'epic', u'FUCKING AWESOME', u'Gothic', u'speed metal', u'american', u'kamelot - center of the universe', u'seen live', u'Gothic Metal', u'fantasy metal', u'Best of Kamelot', u'doom metal', u'symphonic', u'universe', u'great vocals', u'Music to Slay a Dragon to', u'epic melodic', u'kamelot-center of the universe', u'rock', u'favorites', u'power', u'norwegian', u'Progressive', u'good', u'inspiring', u'fresh', u'male singer', u'prog metal', u'epica', u'Play this loud enough to raise the dead', u'favourite track', u'cosmic metal', u'anytime', u'the best of', u'Center of the Universe', u'black metal', u'hard rock', u'Progressive rock', u'USA']"
218,Ievan Polkka ( Finnish Polka 1930 ),2,2,0,[]
219,Autodestruição,21,36,0,[]
220,Elizabeth (Part I II & III),3679,20058,0,[u'lacrimaindarkness']
221,Cursed in Eternity,68823,368130,310000,"[u'black metal', u'True Norwegian Black Metal', u'metal', u'Norwegian Black Metal', u'true black metal', u'norwegian', u'satan', u'666', u'Mayhem', u'dead man working', u'90s black metal', u'heavy metal', u'seen live', u'classic', u'death', u'atmospheric', u'Dope', u'cold', u'Norway', u'nihilism', u'Black', u'1994', u'norwegian metal', u'icy', u'hell', u'freezing', u'murder', u'wolves', u'Frost', u'atmospheric black metal', u'a campire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away', u'dissonant', u'Burzum', u'kvlt', u'KILL', u'brutal black metal', u'awsome', u'euronymous', u'Classic Black Metal', u'hellhammer', u'Varg Vikernes', u'Second Wave of Black Metal', u'lol satan', u'schwarzmetal', u'norsk arisk black metal', u'second wave black metal', u'90s norwegian black metal', u'the true mayhem', u'107miri', u'majico']"
222,Stuck (In Another Winter),36,88,260000,[]
223,Praise The Lord And Pass The Ammunition,166980,986520,263000,"[u'alternative metal', u'metal', u'alternative', u'rock', u'Serj Tankian', u'alternative rock', u'hard rock', u'political', u'experimental', u'System of a Down', u'heavy metal', u'fucking brilliant', u'great song title', u'Serj', u'Experimental Rock', u'00s', u'soad', u'Awesome', u'2007', u'freaking scary', u'soadcore', u'crazy', u'american', u'art rock', u'California', u'male vocalist', u'wtf', u'politics', u'FUCKING AWESOME', u'2000s', u'meaningful lyrics', u'SOAD metal', u'A great song', u'perfectly-named songs', u'elect the dead', u'seen live', u'sexy', u'singer-songwriter', u'Progressive rock', u'2008', u'arabic', u'favorites', u'Love', u'dark', u'favourite', u'mix', u'Prog-Rock', u'war', u'los angeles', u'rapcore']"
224,Kill the Sun,58710,245993,203000,"[u'Gothic Metal', u'symphonic metal', u'Female fronted metal', u'Gothic', u'female vocalists', u'metal', u'german', u'xandria', u'Awesome', u'female vocals', u'symphonic', u'melodic metal', u'gothic-metal', u'Female fronted symphonic metal', u'beautiful', u'female vocal', u'8 of 10 stars', u'gothik', u'female fronted melodic metal', u'nuntius - gute laune', u'Symphonic  metal', u'Kill The Sun', u'miianens playlist', u'heavy metal', u'alternative', u'heavy', u'Progressive metal', u'dark', u'moody', u'germany', u'Lady Gaga', u'rnb', u'favourite', u'nice', u'Coldplay', u'f', u'loved', u'deutschland', u'investigate', u'female vocalist', u'rock n roll', u'Gothic Rock', u'Favorite', u'want to see live', u'Female Voices', u'female singers', u'yes', u'Power metal', u'epic metal', u'symphonic power metal']"
225,Once Upon Atrocity,48384,200028,103000,"[u'black metal', u'Symphonic Black Metal', u'instrumental', u'Gothic Metal', u'metal', u'intro', u'melodic black metal', u'Extreme Gothic Metal', u'horror soundscapes', u'dark', u'Gothic', u'neoclassical', u'vampiric', u'heavy metal', u'seen live', u'british', u'ambient', u'dark ambient', u'symphonic metal', u'horror', u'Masterpiece', u'essentials', u'6 of 10 stars', u'british artist', u'fall', u'instrumentals', u'ulubione', u'9 lbs hammer', u'British Black Metal', u'Cradle Of Filth', u'Only for real men', u'headbangers ball', u'after dark', u'Gothic melody', u'Lustmord and Wargasm', u'90s black metal', u'90s british black metal', u'90s symphonic black metal', u'music from nations', u'disphobia', u'O Wretched Man']"
226,Life Eternal,64258,358583,417000,"[u'black metal', u'True Norwegian Black Metal', u'Norwegian Black Metal', u'true black metal', u'metal', u'norwegian', u'Norway', u'raw black metal', u'kvlt', u'Mayhem', u'90s black metal', u'myk black metal', u'heavy metal', u'seen live', u'classic', u'albums I own', u'hard rock', u'Awesome', u'death', u'atmospheric', u'satanic', u'cold', u'great solo', u'suicide', u'nihilism', u'Black', u'FUCKING AWESOME', u'1994', u'norwegian metal', u'icy', u'hell', u'freezing', u'murder', u'wolves', u'satan', u'Frost', u'atmospheric black metal', u'a campire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away', u'pissed off', u'KILL', u'brutal black metal', u'euronymous', u'Pure Fucking Metal', u'pure black metal', u'Pure fucking black metal', u'Classic Black Metal', u'hellhammer', u'played at bloodlust', u'Varg Vikernes', u'Second Wave of Black Metal']"
227,Days of the New,4203,23670,276000,[u'Awesome Guitar Solo']
228,Mask Of The Lie,7,27,0,[]
229,Silence To Pain,3,29,0,[]
230,Insanity,2,2,0,[]
231,Thirteen Autumns and a Widow,42273,192607,434000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'Extreme Gothic Metal', u'Cradle Of Filth', u'death metal', u'metal', u'Gothic Black Metal', u'vampire', u'Gothic', u'anti-christian', u'melodic black metal', u'Vampiric Metal', u'The Rite of Infernal Invocation', u'Thirteen Autumns and a Widow', u'heavy metal', u'Melodic Death Metal', u'death', u'my love', u'symphonic metal', u'folklore', u'8 of 10 stars', u'evil', u'Black', u'autumn', u'Masterpiece', u'darkness', u'essentials', u'english lyrics', u'4 of 10 stars', u'british artist', u'History', u'neoclassical', u'fall', u'hungary', u'Krig', u'riffs', u'5 of 10 stars', u'9 lbs hammer', u'British Black Metal', u'my stuff', u'moje', u'gothic rock metal', u'headbangers ball', u'slutcore', u'Falling away from me', u'gorgoth and bloodbath', u'The Devil Is Calling', u'Blood Stains The Circle', u'Postludium']"
