,Songs,Listeners,Playcount,Duration,Tags
207,Black Heart,4714,30701,0,"[u'metal', u'heavy metal', u'alternative rock', u'maggot music']"
208,Black Heart,4714,30701,0,"[u'metal', u'heavy metal', u'alternative rock', u'maggot music']"
209,[sic],6967,33388,199000,"[u'metal', u'heavy metal', u'alternative metal', u'Nu Metal', u'heavy', u'corey taylor']"
210,[sic],6967,33388,199000,"[u'metal', u'heavy metal', u'alternative metal', u'Nu Metal', u'heavy', u'corey taylor']"
211,The Sharpest Lives,377959,3116751,200000,"[u'rock', u'alternative rock', u'emo', u'alternative', u'my chemical romance', u'punk rock', u'punk', u'pop punk', u'mcr', u'seen live', u'Love', u'Awesome', u'favorites', u'american', u'screamo', u'Favourites', u'emocore', u'the black parade', u'indie', u'post-hardcore', u'FUCKING AWESOME', u'emo punk', u'hard rock', u'great lyrics', u'Pop-punk', u'twilight', u'hardcore', u'pop rock', u'epic', u'dark', u'Energetic', u'cool', u'male vocalists', u'new jersey', u'The Sharpest Lives', u'pop', u'Favorite Bands', u'catchy', u'death metal', u'favourite', u'male vocalist', u'00s', u'Good Stuff', u'Emo rock', u'vampires', u'My reason to breathe', u'my chem', u'favorite songs', u'goth', u'indie rock']"
212,The Sharpest Lives,377959,3116751,200000,"[u'rock', u'alternative rock', u'emo', u'alternative', u'my chemical romance', u'punk rock', u'punk', u'pop punk', u'mcr', u'seen live', u'Love', u'Awesome', u'favorites', u'american', u'screamo', u'Favourites', u'emocore', u'the black parade', u'indie', u'post-hardcore', u'FUCKING AWESOME', u'emo punk', u'hard rock', u'great lyrics', u'Pop-punk', u'twilight', u'hardcore', u'pop rock', u'epic', u'dark', u'Energetic', u'cool', u'male vocalists', u'new jersey', u'The Sharpest Lives', u'pop', u'Favorite Bands', u'catchy', u'death metal', u'favourite', u'male vocalist', u'00s', u'Good Stuff', u'Emo rock', u'vampires', u'My reason to breathe', u'my chem', u'favorite songs', u'goth', u'indie rock']"
213,Into the Fire,59871,363381,315000,"[u'rock', u'industrial', u'industrial rock', u'alternative', u'marilyn manson', u'alternative rock', u'industrial metal', u'sad', u'Gothic', u'deviliscious432', u'2009', u'piano', u'The soundtrack to my wasted life', u'elite ballads', u'Monakitty432', u'rsyniklaced', u'metal', u'hard rock', u'romantic', u'Awesome', u'great', u'punk rock', u'melancholic', u'depressing', u'male vocalists', u'brilliant', u'heart', u'groovin', u'8 of 10 stars', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'best songs ever', u'Guitar Solo', u'manson', u'Breathtaking', u'bonfire night', u'Chilled rock', u'lacrimaindarkness', u'heart-breaking', u'breaks my heart', u'. rock', u'rock is dead', u'my marilyn', u'braindustrial', u'fucking magic', u'songs too good to be true', u'darklove', u'marilyn essidois', u'from album - The High End Of Low']"
214,Love-Hate-Sex-Pain,84645,447203,315000,"[u'hard rock', u'metal', u'godsmack', u'rock', u'alternative metal', u'Nu Metal', u'heavy metal', u'alternative rock', u'wrif-fm', u'emotional', u'post-grunge', u'alternative', u'aggressive', u'Death Bed Confession', u'seen live', u'Grunge', u'sexy', u'pop rock', u'angry', u'to download', u'sex', u'male vocalists', u'Pagan', u'industrial metal', u'Workout', u'2010', u'single', u'10s', u'2010s', u'7 of 10 stars', u'6 of 10 stars', u'Tag', u'kick ass', u'work out', u'Play this loud enough to raise the dead', u'9 lbs hammer', u'over 5 minutes long', u'to listen at night', u'Alternative Indie Rock', u'Pepp', u'cimx-fm', u'Stress Relief', u'q101chicago', u'boston bruins', u'Adam Title', u'Music Choice: Rock', u'bello', u'crank this', u'newer rock', u'thespatman']"
215,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
216,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
217,Something For The Suffering,1185,9404,266000,[]
218,Something For The Suffering,1185,9404,266000,[]
219,Into the Fire,59871,363381,315000,"[u'rock', u'industrial', u'industrial rock', u'alternative', u'marilyn manson', u'alternative rock', u'industrial metal', u'sad', u'Gothic', u'deviliscious432', u'2009', u'piano', u'The soundtrack to my wasted life', u'elite ballads', u'Monakitty432', u'rsyniklaced', u'metal', u'hard rock', u'romantic', u'Awesome', u'great', u'punk rock', u'melancholic', u'depressing', u'male vocalists', u'brilliant', u'heart', u'groovin', u'8 of 10 stars', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'best songs ever', u'Guitar Solo', u'manson', u'Breathtaking', u'bonfire night', u'Chilled rock', u'lacrimaindarkness', u'heart-breaking', u'breaks my heart', u'. rock', u'rock is dead', u'my marilyn', u'braindustrial', u'fucking magic', u'songs too good to be true', u'darklove', u'marilyn essidois', u'from album - The High End Of Low']"
220,This Is How I Disappear,345923,2594453,239000,"[u'rock', u'emo', u'alternative', u'my chemical romance', u'punk rock', u'alternative rock', u'punk', u'seen live', u'mcr', u'favorites', u'screamo', u'Love', u'american', u'emo punk', u'the black parade', u'pop punk', u'twilight', u'not emo', u'Awesome', u'Energetic', u'emocore', u'hard rock', u'00s', u'best of 2006', u'melancholic', u'Favourites', u'2006', u'FUCKING AWESOME', u'Love it', u'Gerard Way', u'Good Stuff', u'Emo rock', u'new jersey', u'my chem', u'indie rock', u'sad', u'loud', u'favourite', u'post-hardcore', u'6 of 10 stars', u'kickass', u'rocking out', u'touching lyrics', u'MCR is not a death cult', u'indie', u'pop', u'chill', u'Favorite Bands', u'Grunge', u'hardcore']"
221,Welcome To The Strange (Bonus),859,5363,0,[]
222,Welcome To The Strange (Bonus),859,5363,0,[]
223,Welcome To The Strange (Bonus),859,5363,0,[]
224,Welcome To The Strange (Bonus),859,5363,0,[]
225,Welcome To The Strange (Bonus),859,5363,0,[]
226,I Don't Love You,473421,3782283,238000,"[u'rock', u'emo', u'alternative', u'my chemical romance', u'punk rock', u'alternative rock', u'mcr', u'punk', u'Love', u'favorites', u'emotional', u'sad', u'seen live', u'american', u'00s', u'I Dont Love You', u'pop punk', u'Favorite Bands', u'beautiful', u'screamo', u'Ballad', u'2006', u'emocore', u'Love it', u'the black parade', u'pop', u'makes me cry', u'FUCKING AWESOME', u'romantic', u'Awesome', u'i love it', u'sounds like love should feel', u'epic', u'Emo rock', u'not emo', u'breakup song', u'favorite songs', u'indie rock', u'slow', u'favourite', u'loved', u'guilty pleasure', u'Favourites', u'breakup', u'power ballads', u'rock ballads', u'sad song', u'the desperate kingdom of love', u'lo mejor', u'best song titles']"
227,Duality,566865,5330157,252000,"[u'metal', u'Nu Metal', u'Slipknot', u'alternative metal', u'rock', u'heavy metal', u'hard rock', u'Nu-metal', u'alternative', u'metalcore', u'Duality', u'death metal', u'hardcore', u'thrash metal', u'aggressive', u'american', u'00s', u'songs to play extra loud', u'alternative rock', u'favorites', u'Awesome', u'Favorite', u'corey taylor', u'Vol 3 The Subliminal Verses', u'best slipknot song', u'2004', u'angry', u'iowa', u'Favourite Songs', u'maggot music', u'radioultra', u'Slipknot - Duality', u'seen live', u'heavy', u'thrash', u'love at first listen', u'trash metal', u'groove metal', u'All time favourites', u'pissed off', u'rock band dlc', u'so fucking good', u'Rarrrrrr', u'Fuck You All', u'slipknot-duality', u'wraugh']"
228,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
229,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
230,Chory na wszystko,25033,283664,238000,"[u'polish', u'folk rock', u'alternative', u'rock', u'strachy na lachy', u'alternative rock', u'polish rock', u'chillout', u'experimental', u'folk', u'sad', u'poetry', u'male vocalists', u'poezja \u015bpiewana', u'poezja', u'polski rock', u'maj', u'listopad', u'juz nie mieszkam w punk rock city']"
231,Chory na wszystko,25033,283664,238000,"[u'polish', u'folk rock', u'alternative', u'rock', u'strachy na lachy', u'alternative rock', u'polish rock', u'chillout', u'experimental', u'folk', u'sad', u'poetry', u'male vocalists', u'poezja \u015bpiewana', u'poezja', u'polski rock', u'maj', u'listopad', u'juz nie mieszkam w punk rock city']"
232,Chory na wszystko,25033,283664,238000,"[u'polish', u'folk rock', u'alternative', u'rock', u'strachy na lachy', u'alternative rock', u'polish rock', u'chillout', u'experimental', u'folk', u'sad', u'poetry', u'male vocalists', u'poezja \u015bpiewana', u'poezja', u'polski rock', u'maj', u'listopad', u'juz nie mieszkam w punk rock city']"
233,Ostatki-nie widzisz stawki,1004,11101,0,"[u'rock', u'alternative', u'alternative rock', u'folk', u'experimental', u'folk rock', u'polish', u'polish rock', u'polski rock']"
234,Ostatki-nie widzisz stawki,1004,11101,0,"[u'rock', u'alternative', u'alternative rock', u'folk', u'experimental', u'folk rock', u'polish', u'polish rock', u'polski rock']"
235,My Dark Place Alone,21798,169618,178000,"[u'horror punk', u'Glam Metal', u'metal', u'rock', u'Horrorpunk', u'guitar', u'mental orgasm', u'biker rock', u'a place for people with that tiny black spot on their brain to go when the darkness leaks out and does what it wills', u'true metal', u'country metal', u'horror metal', u'Murderdolls', u'true metal gods', u'nu-horror glam']"
236,Chory na wszystko,25033,283664,238000,"[u'polish', u'folk rock', u'alternative', u'rock', u'strachy na lachy', u'alternative rock', u'polish rock', u'chillout', u'experimental', u'folk', u'sad', u'poetry', u'male vocalists', u'poezja \u015bpiewana', u'poezja', u'polski rock', u'maj', u'listopad', u'juz nie mieszkam w punk rock city']"
237,Into the Fire,59871,363381,315000,"[u'rock', u'industrial', u'industrial rock', u'alternative', u'marilyn manson', u'alternative rock', u'industrial metal', u'sad', u'Gothic', u'deviliscious432', u'2009', u'piano', u'The soundtrack to my wasted life', u'elite ballads', u'Monakitty432', u'rsyniklaced', u'metal', u'hard rock', u'romantic', u'Awesome', u'great', u'punk rock', u'melancholic', u'depressing', u'male vocalists', u'brilliant', u'heart', u'groovin', u'8 of 10 stars', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'best songs ever', u'Guitar Solo', u'manson', u'Breathtaking', u'bonfire night', u'Chilled rock', u'lacrimaindarkness', u'heart-breaking', u'breaks my heart', u'. rock', u'rock is dead', u'my marilyn', u'braindustrial', u'fucking magic', u'songs too good to be true', u'darklove', u'marilyn essidois', u'from album - The High End Of Low']"
238,doDekafonia,20144,195191,337000,"[u'rock', u'polish', u'alternative rock', u'folk rock', u'alternative', u'punk rock', u'polish rock', u'strachy na lachy', u'folk', u'experimental', u'male vocalists', u'perfect', u'polski rock', u'Wiktoria', u'alternativem alternative rock', u'moje urodziny 2012', u'u tadeusza']"
239,My Dark Place Alone,21798,169618,178000,"[u'horror punk', u'Glam Metal', u'metal', u'rock', u'Horrorpunk', u'guitar', u'mental orgasm', u'biker rock', u'a place for people with that tiny black spot on their brain to go when the darkness leaks out and does what it wills', u'true metal', u'country metal', u'horror metal', u'Murderdolls', u'true metal gods', u'nu-horror glam']"
240,Chory na wszystko,25033,283664,238000,"[u'polish', u'folk rock', u'alternative', u'rock', u'strachy na lachy', u'alternative rock', u'polish rock', u'chillout', u'experimental', u'folk', u'sad', u'poetry', u'male vocalists', u'poezja \u015bpiewana', u'poezja', u'polski rock', u'maj', u'listopad', u'juz nie mieszkam w punk rock city']"
241,doDekafonia,20144,195191,337000,"[u'rock', u'polish', u'alternative rock', u'folk rock', u'alternative', u'punk rock', u'polish rock', u'strachy na lachy', u'folk', u'experimental', u'male vocalists', u'perfect', u'polski rock', u'Wiktoria', u'alternativem alternative rock', u'moje urodziny 2012', u'u tadeusza']"
242,Into the Fire,59871,363381,315000,"[u'rock', u'industrial', u'industrial rock', u'alternative', u'marilyn manson', u'alternative rock', u'industrial metal', u'sad', u'Gothic', u'deviliscious432', u'2009', u'piano', u'The soundtrack to my wasted life', u'elite ballads', u'Monakitty432', u'rsyniklaced', u'metal', u'hard rock', u'romantic', u'Awesome', u'great', u'punk rock', u'melancholic', u'depressing', u'male vocalists', u'brilliant', u'heart', u'groovin', u'8 of 10 stars', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'best songs ever', u'Guitar Solo', u'manson', u'Breathtaking', u'bonfire night', u'Chilled rock', u'lacrimaindarkness', u'heart-breaking', u'breaks my heart', u'. rock', u'rock is dead', u'my marilyn', u'braindustrial', u'fucking magic', u'songs too good to be true', u'darklove', u'marilyn essidois', u'from album - The High End Of Low']"
243,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
244,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
245,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
246,Nymphetamine (Overdose),56660,327780,555000,"[u'black metal', u'Symphonic Black Metal', u'Gothic Metal', u'metal', u'melodic black metal', u'Cradle Of Filth', u'heavy metal', u'Extreme Gothic Metal', u'symphonic metal', u'Dark metal', u'liv kristine', u'favourite', u'romance', u'seen live', u'british', u'sexy', u'Progressive metal', u'fast', u'hard rock', u'thrash', u'excellent', u'Random', u'death metal', u'great lyrics', u'symphonic', u'Favourites', u'sweet', u'Masterpiece', u'british artist', u'Favourite Songs', u'goth metal', u'5', u'perfect songs', u'my music', u'All time favourites', u'dance metal', u'Gothic Black Metal', u'My Favourites', u'Headbang', u'Metall', u'favourite track', u'Amazing songs', u'have to sing along', u'beauty and the beast', u'lovehatelove', u'invalid', u'heartpiercing screams and bonecrushing growls', u'blac metal', u'gothtard', u'like metal']"
247,The End,156812,1135057,112000,"[u'rock', u'emo', u'alternative', u'my chemical romance', u'punk', u'punk rock', u'alternative rock', u'mcr', u'favorites', u'screamo', u'classic rock', u'seen live', u'Progressive rock', u'epic', u'american', u'Love it', u'Gerard Way', u'favorite tracks', u'acoustic', u'favourite', u'2006', u'emocore', u'FUCKING AWESOME', u'Favourite bands', u'definitely not emo', u'metalcore', u'pop', u'chill', u'Stoner Rock', u'Love', u'Gothic', u'Energetic', u'death', u'Progressive', u'Pink Floyd', u'political', u'intense', u'male vocalist', u'shit', u'english', u'9 of 10 stars', u'good lyrics', u'Good Stuff', u'Emo rock', u'seen in concert', u'new jersey', u'emoish', u'my music', u'fan fucking tastic', u'sexy voice']"
248,Uncool,34794,138122,278000,"[u'Grunge', u'female vocalists', u'alternative', u'rock', u'Love', u'riot grrrl', u'00s', u'sad', u'Girl Rock', u'Courtney Love', u'Linda Perry', u'punk', u'alternative rock', u'ouch', u'uncool', u'USA', u'contemplative', u'melancholy', u'Garage Rock', u'great lyrics', u'out', u'fav', u'Nu Metal', u'nostalgia', u'great songs', u'past', u'Love it', u'One of the best', u'Punky', u'Favourite Songs', u'a subtle use of vocal harmony', u'electric rhythm guitars', u'major key tonality', u'acoustic rhythm guitars', u'repetitive melodic phrasing', u'electric rock instrumentation', u'Faves', u'nothing', u'General Alternative', u'over', u'Orgasmic', u'ugly', u'Favorite songs ever', u'Post Grunge', u'geil', u'fuck you', u'classic rhodes sound', u'punk influences', u'courtney', u'a dynamic female vocalist']"
249,Duality,566865,5330157,252000,"[u'metal', u'Nu Metal', u'Slipknot', u'alternative metal', u'rock', u'heavy metal', u'hard rock', u'Nu-metal', u'alternative', u'metalcore', u'Duality', u'death metal', u'hardcore', u'thrash metal', u'aggressive', u'american', u'00s', u'songs to play extra loud', u'alternative rock', u'favorites', u'Awesome', u'Favorite', u'corey taylor', u'Vol 3 The Subliminal Verses', u'best slipknot song', u'2004', u'angry', u'iowa', u'Favourite Songs', u'maggot music', u'radioultra', u'Slipknot - Duality', u'seen live', u'heavy', u'thrash', u'love at first listen', u'trash metal', u'groove metal', u'All time favourites', u'pissed off', u'rock band dlc', u'so fucking good', u'Rarrrrrr', u'Fuck You All', u'slipknot-duality', u'wraugh']"
250,Vermilion pt.2,11243,87565,224000,"[u'metal', u'Slipknot', u'hard rock', u'acoustic', u'beautiful', u'alternative metal', u'heavy metal', u'metalcore', u'seen live', u'rock', u'alternative', u'alternative rock', u'heavy', u'hardcore', u'emo', u'sad', u'favorites', u'memories', u'thrash metal', u'death metal', u'Nu Metal', u'Symphonic Black Metal', u'Nu-metal', u'feelings', u'best songs ever', u'My Favorites', u'aggression', u'Amazing song', u'the best thing ever to happen to music', u'fucking good']"
251,Something For The Suffering,1185,9404,266000,[]
252,[sic],6967,33388,199000,"[u'metal', u'heavy metal', u'alternative metal', u'Nu Metal', u'heavy', u'corey taylor']"
253,[sic],6967,33388,199000,"[u'metal', u'heavy metal', u'alternative metal', u'Nu Metal', u'heavy', u'corey taylor']"
254,Don't Cry,518703,3669108,282000,"[u'rock', u'hard rock', u'classic rock', u'Guns N Roses', u'90s', u'Ballad', u'rock ballad', u'80s', u'metal', u'rock ballads', u'favorites', u'Power ballad', u'heavy metal', u'sad', u'Dont Cry', u'Love', u'american', u'ballads', u""Guns N' Roses"", u'hair metal', u'Slash', u'GNR', u'romantic', u'classic', u'slow', u'guitar', u'legend', u'alternative', u'glam rock', u'male vocalists', u'Favourites', u'80s rock', u'Axl Rose', u'beautiful', u'1991', u'power ballads', u'pop', u'soft rock', u'Favourite Songs', u'guns', u""don't cry"", u'relax', u'90s Rock', u'Awesome', u'love songs', u'songs that make me cry', u'Grunge', u'heavy', u'emo', u'memories']"
255,Nieodwracalny,10127,140053,198000,"[u'metalcore', u'Ballad', u'polish', u'<3', u'absolutely fucking love it', u'Frontside', u'slow', u'atmospheric', u'melancholy', u'emotional', u'poland', u'6 of 10 stars', u'polish metal', u'melancholia', u'ulubione', u'spokojne', u'ballada', u'kupa', u'refleksyjne', u'poprostu piekne', u'bo to pikne jest', u'bo to piekne jest', u'noz w serce', u'samotnosc zabija']"
256,Chodź ze mną do łóżka,772,6566,0,[]
257,Nieodwracalny,10127,140053,198000,"[u'metalcore', u'Ballad', u'polish', u'<3', u'absolutely fucking love it', u'Frontside', u'slow', u'atmospheric', u'melancholy', u'emotional', u'poland', u'6 of 10 stars', u'polish metal', u'melancholia', u'ulubione', u'spokojne', u'ballada', u'kupa', u'refleksyjne', u'poprostu piekne', u'bo to pikne jest', u'bo to piekne jest', u'noz w serce', u'samotnosc zabija']"
258,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
259,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
260,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
261,Snuff,369140,4574031,276000,"[u'metal', u'Nu Metal', u'Slipknot', u'beautiful', u'romantic', u'rock', u'melancholic', u'alternative', u'sad', u'Ballad', u'Awesome', u'alternative rock', u'songs that kill you inside', u'heavy metal', u'acoustic', u'alternative metal', u'makes me cry', u'amazing lyrics', u'Power ballad', u'<3', u'Nu-metal', u'Snuff', u'the way i am screaming alone', u'songs that rip out my fucking heart', u'makes me remember things i should not remember', u'Love', u'you break my heart dear song', u'reminds me of someone', u'favorites', u'FUCKING AWESOME', u'songs that you wanna listen to over and over again', u'melancholy', u'melodic metal', u'broken soul', u'lyrics i am repeating in my head', u'metalheads deffinitely write the best ballads', u'metalcore', u'favorite songs', u'american', u'great lyrics', u'perfect', u'Rips my fucking soul apart', u'all hope is gone', u'Something I Have Gone Through', u'into your fucking heart', u'I couldnt face a life without your light', u'hard rock', u'melodic', u'emotional', u'love at first listen']"
262,Don't Cry,518703,3669108,282000,"[u'rock', u'hard rock', u'classic rock', u'Guns N Roses', u'90s', u'Ballad', u'rock ballad', u'80s', u'metal', u'rock ballads', u'favorites', u'Power ballad', u'heavy metal', u'sad', u'Dont Cry', u'Love', u'american', u'ballads', u""Guns N' Roses"", u'hair metal', u'Slash', u'GNR', u'romantic', u'classic', u'slow', u'guitar', u'legend', u'alternative', u'glam rock', u'male vocalists', u'Favourites', u'80s rock', u'Axl Rose', u'beautiful', u'1991', u'power ballads', u'pop', u'soft rock', u'Favourite Songs', u'guns', u""don't cry"", u'relax', u'90s Rock', u'Awesome', u'love songs', u'songs that make me cry', u'Grunge', u'heavy', u'emo', u'memories']"
